,label,text
3859,pork,Wegmans Food You Feel Good About Boneless ThinCut Pork Chop Wegmans Food You Feel Good About Boneless ThinCut Pork Chop Wegmans Food You Feel Good About Boneless ThinCut Pork Chop Wegmans Food You Feel Good About Boneless ThinCut Pork Chop Wegmans Food You Feel Good About Boneless ThinCut Pork Chop Wegmans Food You Feel Good About Boneless ThinCut Pork Chop Wegmans Food You Feel Good About Boneless ThinCut Pork Chop pork pork pork 
3860,deli meat,"Plainville Farms Nature's Way Turkey Breast, Hickory Smoked Plainville Farms Nature's Way Turkey Breast, Hickory Smoked Plainville Farms Nature's Way Turkey Breast, Hickory Smoked Plainville Farms Nature's Way Turkey Breast, Hickory Smoked Plainville Farms Nature's Way Turkey Breast, Hickory Smoked Plainville Farms Nature's Way Turkey Breast, Hickory Smoked Plainville Farms Nature's Way Turkey Breast, Hickory Smoked smoked turkey breast (blsl turkey breast, water, salt, natural smoke flavoring) smoked turkey breast (blsl turkey breast, water, salt, natural smoke flavoring) smoked turkey breast (blsl turkey breast, water, salt, natural smoke flavoring) "
3861,deli meat,"Iberico Chorizo Iberico Chorizo Iberico Chorizo Iberico Chorizo Iberico Chorizo Iberico Chorizo Iberico Chorizo pork, salt, lactose, dextrose, dextrin, milk protein, pork protein, spices, sodium nitrate, potassium nitrate, rosemary extract, trisodium citrate, paprika extract, beef collagen casing (inedible) pork, salt, lactose, dextrose, dextrin, milk protein, pork protein, spices, sodium nitrate, potassium nitrate, rosemary extract, trisodium citrate, paprika extract, beef collagen casing (inedible) pork, salt, lactose, dextrose, dextrin, milk protein, pork protein, spices, sodium nitrate, potassium nitrate, rosemary extract, trisodium citrate, paprika extract, beef collagen casing (inedible) "
3862,poultry,"Wegmans Organic Boneless Skinless Chicken Thighs, FAMILY PACK Wegmans Organic Boneless Skinless Chicken Thighs, FAMILY PACK Wegmans Organic Boneless Skinless Chicken Thighs, FAMILY PACK Wegmans Organic Boneless Skinless Chicken Thighs, FAMILY PACK Wegmans Organic Boneless Skinless Chicken Thighs, FAMILY PACK Wegmans Organic Boneless Skinless Chicken Thighs, FAMILY PACK Wegmans Organic Boneless Skinless Chicken Thighs, FAMILY PACK chicken chicken chicken "
3863,poultry,"Tyson Naturals Chicken Breast Strips, Lightly Breaded Tyson Naturals Chicken Breast Strips, Lightly Breaded Tyson Naturals Chicken Breast Strips, Lightly Breaded Tyson Naturals Chicken Breast Strips, Lightly Breaded Tyson Naturals Chicken Breast Strips, Lightly Breaded Tyson Naturals Chicken Breast Strips, Lightly Breaded Tyson Naturals Chicken Breast Strips, Lightly Breaded boneless, skinless chicken breast with rib meat, water, wheat flour, contains 2% or less of the following baking soda, corn starch, cream of tartar, dried garlic, dried onion, expeller pressed canola oil, extractives of paprika, natural flavors, rice flour, rice starch, salt, sea salt, soybean oil, spices, sugar, wheat flour, yeast, yeast extract breading set in vegetable oil boneless, skinless chicken breast with rib meat, water, wheat flour, contains 2% or less of the following baking soda, corn starch, cream of tartar, dried garlic, dried onion, expeller pressed canola oil, extractives of paprika, natural flavors, rice flour, rice starch, salt, sea salt, soybean oil, spices, sugar, wheat flour, yeast, yeast extract breading set in vegetable oil boneless, skinless chicken breast with rib meat, water, wheat flour, contains 2% or less of the following baking soda, corn starch, cream of tartar, dried garlic, dried onion, expeller pressed canola oil, extractives of paprika, natural flavors, rice flour, rice starch, salt, sea salt, soybean oil, spices, sugar, wheat flour, yeast, yeast extract breading set in vegetable oil "
3864,deli meat,"El Cerro Serrano Ham, Imported from Spain El Cerro Serrano Ham, Imported from Spain El Cerro Serrano Ham, Imported from Spain El Cerro Serrano Ham, Imported from Spain El Cerro Serrano Ham, Imported from Spain El Cerro Serrano Ham, Imported from Spain El Cerro Serrano Ham, Imported from Spain pork, salt, sugar, sodium nitrate, potassium nitrate, sodium ascorbate pork, salt, sugar, sodium nitrate, potassium nitrate, sodium ascorbate pork, salt, sugar, sodium nitrate, potassium nitrate, sodium ascorbate "
3865,deli meat,"Citterio All Natural Rosmarino Ham Citterio All Natural Rosmarino Ham Citterio All Natural Rosmarino Ham Citterio All Natural Rosmarino Ham Citterio All Natural Rosmarino Ham Citterio All Natural Rosmarino Ham Citterio All Natural Rosmarino Ham pork, water, sugar cane, sea salt, lemon juice concentrate, spices pork, water, sugar cane, sea salt, lemon juice concentrate, spices pork, water, sugar cane, sea salt, lemon juice concentrate, spices "
3866,poultry,Wegmans Organic Whole Chicken Cut In Pieces Wegmans Organic Whole Chicken Cut In Pieces Wegmans Organic Whole Chicken Cut In Pieces Wegmans Organic Whole Chicken Cut In Pieces Wegmans Organic Whole Chicken Cut In Pieces Wegmans Organic Whole Chicken Cut In Pieces Wegmans Organic Whole Chicken Cut In Pieces chicken chicken chicken 
3867,poultry,"Yummy Dino Buddies Chicken Breast Nuggets, DinosaurShaped Yummy Dino Buddies Chicken Breast Nuggets, DinosaurShaped Yummy Dino Buddies Chicken Breast Nuggets, DinosaurShaped Yummy Dino Buddies Chicken Breast Nuggets, DinosaurShaped Yummy Dino Buddies Chicken Breast Nuggets, DinosaurShaped Yummy Dino Buddies Chicken Breast Nuggets, DinosaurShaped Yummy Dino Buddies Chicken Breast Nuggets, DinosaurShaped boneless skinless chicken breast with rib meat, water, wheat flour, yellow corn flour, isolated soy protein contains 2% or less of the following sea salt, corn starch, distilled vinegar, malted barley flour, sugar, sodium bicarbonate, yeast, canola oil, spices, garlic powder, guar gum, natural flavor, flax meal, extractive of paprika, onion powder boneless skinless chicken breast with rib meat, water, wheat flour, yellow corn flour, isolated soy protein contains 2% or less of the following sea salt, corn starch, distilled vinegar, malted barley flour, sugar, sodium bicarbonate, yeast, canola oil, spices, garlic powder, guar gum, natural flavor, flax meal, extractive of paprika, onion powder boneless skinless chicken breast with rib meat, water, wheat flour, yellow corn flour, isolated soy protein contains 2% or less of the following sea salt, corn starch, distilled vinegar, malted barley flour, sugar, sodium bicarbonate, yeast, canola oil, spices, garlic powder, guar gum, natural flavor, flax meal, extractive of paprika, onion powder "
3868,poultry,"Cooked Perfect Chciken, Boneless, Premium, Fire Grilled Thighs, Classic Style Cooked Perfect Chciken, Boneless, Premium, Fire Grilled Thighs, Classic Style Cooked Perfect Chciken, Boneless, Premium, Fire Grilled Thighs, Classic Style Cooked Perfect Chciken, Boneless, Premium, Fire Grilled Thighs, Classic Style Cooked Perfect Chciken, Boneless, Premium, Fire Grilled Thighs, Classic Style Cooked Perfect Chciken, Boneless, Premium, Fire Grilled Thighs, Classic Style Cooked Perfect Chciken, Boneless, Premium, Fire Grilled Thighs, Classic Style chicken thighs, water, canola oil, 2% or less of natural flavors, paprika, salt, sodium phosphate chicken thighs, water, canola oil, 2% or less of natural flavors, paprika, salt, sodium phosphate chicken thighs, water, canola oil, 2% or less of natural flavors, paprika, salt, sodium phosphate "
3869,poultry,"Cooked Perfect Chicken, Premium, Fire Grilled Wings, Bourbon BBQ Chicken Cooked Perfect Chicken, Premium, Fire Grilled Wings, Bourbon BBQ Chicken Cooked Perfect Chicken, Premium, Fire Grilled Wings, Bourbon BBQ Chicken Cooked Perfect Chicken, Premium, Fire Grilled Wings, Bourbon BBQ Chicken Cooked Perfect Chicken, Premium, Fire Grilled Wings, Bourbon BBQ Chicken Cooked Perfect Chicken, Premium, Fire Grilled Wings, Bourbon BBQ Chicken Cooked Perfect Chicken, Premium, Fire Grilled Wings, Bourbon BBQ Chicken chicken wing sections, water, paste, soybean & canola oil, less than 2% of bourbon whiskey, chili pepper, molasses, brown sugar, distilled vinegar, natural mesquite smoke flavor, seasoning (brown sugar, sugar, spices, salt, garlic, onion, torula yeast, hydrolyzed corn protein, natural flavors, parsley, xanthan gum, caramel color), natural flavors, salt, soy sauce (water, soybeans, salt, sugar), sodium phosphate, modified food starch chicken wing sections, water, paste, soybean & canola oil, less than 2% of bourbon whiskey, chili pepper, molasses, brown sugar, distilled vinegar, natural mesquite smoke flavor, seasoning (brown sugar, sugar, spices, salt, garlic, onion, torula yeast, hydrolyzed corn protein, natural flavors, parsley, xanthan gum, caramel color), natural flavors, salt, soy sauce (water, soybeans, salt, sugar), sodium phosphate, modified food starch chicken wing sections, water, paste, soybean & canola oil, less than 2% of bourbon whiskey, chili pepper, molasses, brown sugar, distilled vinegar, natural mesquite smoke flavor, seasoning (brown sugar, sugar, spices, salt, garlic, onion, torula yeast, hydrolyzed corn protein, natural flavors, parsley, xanthan gum, caramel color), natural flavors, salt, soy sauce (water, soybeans, salt, sugar), sodium phosphate, modified food starch "
3870,poultry,"Cooked Perfect Chicken, Premium, Fire Grilled Wings, Buffalo Ranch Style Cooked Perfect Chicken, Premium, Fire Grilled Wings, Buffalo Ranch Style Cooked Perfect Chicken, Premium, Fire Grilled Wings, Buffalo Ranch Style Cooked Perfect Chicken, Premium, Fire Grilled Wings, Buffalo Ranch Style Cooked Perfect Chicken, Premium, Fire Grilled Wings, Buffalo Ranch Style Cooked Perfect Chicken, Premium, Fire Grilled Wings, Buffalo Ranch Style Cooked Perfect Chicken, Premium, Fire Grilled Wings, Buffalo Ranch Style chicken wing sections, water, cayenne pepper puree (cayenne pepper, salt, vinegar), soybean oil, less than 2% of ranch seasoning (maltodextrin, cornstarch, whey, nonfat dry milk, corn syrup solids, onion powder, sugar, garlic powder, tomato powder, autolyzed yeast extract, cheddar cheese flavor (cheddar cheese pasteurized milk, cheese cultures, salt, enzymes, whey), dextrose, buttermilk powder, sodium diacetate, parsley), distilled vinegar, butter flavor (maltodextrin, modified food starch, natural flavor ( chicken wing sections, water, cayenne pepper puree (cayenne pepper, salt, vinegar), soybean oil, less than 2% of ranch seasoning (maltodextrin, cornstarch, whey, nonfat dry milk, corn syrup solids, onion powder, sugar, garlic powder, tomato powder, autolyzed yeast extract, cheddar cheese flavor (cheddar cheese pasteurized milk, cheese cultures, salt, enzymes, whey), dextrose, buttermilk powder, sodium diacetate, parsley), distilled vinegar, butter flavor (maltodextrin, modified food starch, natural flavor ( chicken wing sections, water, cayenne pepper puree (cayenne pepper, salt, vinegar), soybean oil, less than 2% of ranch seasoning (maltodextrin, cornstarch, whey, nonfat dry milk, corn syrup solids, onion powder, sugar, garlic powder, tomato powder, autolyzed yeast extract, cheddar cheese flavor (cheddar cheese pasteurized milk, cheese cultures, salt, enzymes, whey), dextrose, buttermilk powder, sodium diacetate, parsley), distilled vinegar, butter flavor (maltodextrin, modified food starch, natural flavor ( "
3871,poultry,"Cooked Perfect Chicken, Premium, Fire Grilled Drumsticks, Wildflower Honey BBQ Cooked Perfect Chicken, Premium, Fire Grilled Drumsticks, Wildflower Honey BBQ Cooked Perfect Chicken, Premium, Fire Grilled Drumsticks, Wildflower Honey BBQ Cooked Perfect Chicken, Premium, Fire Grilled Drumsticks, Wildflower Honey BBQ Cooked Perfect Chicken, Premium, Fire Grilled Drumsticks, Wildflower Honey BBQ Cooked Perfect Chicken, Premium, Fire Grilled Drumsticks, Wildflower Honey BBQ Cooked Perfect Chicken, Premium, Fire Grilled Drumsticks, Wildflower Honey BBQ chicken drumsticks, water, distilled vinegar, soybean oil & canola oil, brown sugar, 2% or less of wildflower honey, seasoning (salt, spices, sugar, natural flavors, potassium sorbate, sodium benzoate, caramel color, xanthan gum, tomato powder, canola oil, citric acid, sodium diacetate, vinegar powder (maltodextrin, distilled vinegar, modified food starch), molasses beet powder), tomato paste, sugar, mustard (distilled vinegar, water, mustard seed, salt, turmeric, paprika, spice, natural flavor), worcesters chicken drumsticks, water, distilled vinegar, soybean oil & canola oil, brown sugar, 2% or less of wildflower honey, seasoning (salt, spices, sugar, natural flavors, potassium sorbate, sodium benzoate, caramel color, xanthan gum, tomato powder, canola oil, citric acid, sodium diacetate, vinegar powder (maltodextrin, distilled vinegar, modified food starch), molasses beet powder), tomato paste, sugar, mustard (distilled vinegar, water, mustard seed, salt, turmeric, paprika, spice, natural flavor), worcesters chicken drumsticks, water, distilled vinegar, soybean oil & canola oil, brown sugar, 2% or less of wildflower honey, seasoning (salt, spices, sugar, natural flavors, potassium sorbate, sodium benzoate, caramel color, xanthan gum, tomato powder, canola oil, citric acid, sodium diacetate, vinegar powder (maltodextrin, distilled vinegar, modified food starch), molasses beet powder), tomato paste, sugar, mustard (distilled vinegar, water, mustard seed, salt, turmeric, paprika, spice, natural flavor), worcesters "
3872,meat alternatives,"Cacique Chorizo, Soy Cacique Chorizo, Soy Cacique Chorizo, Soy Cacique Chorizo, Soy Cacique Chorizo, Soy Cacique Chorizo, Soy Cacique Chorizo, Soy water, soy flour, soybean oil, distilled white vinegar, paprika, salt, mustard powder, spices, garlic powder, caramel color, and potassium sorbate (to maintain freshness) water, soy flour, soybean oil, distilled white vinegar, paprika, salt, mustard powder, spices, garlic powder, caramel color, and potassium sorbate (to maintain freshness) water, soy flour, soybean oil, distilled white vinegar, paprika, salt, mustard powder, spices, garlic powder, caramel color, and potassium sorbate (to maintain freshness) "
3873,deli meat,"Trois Petite Cochons Three Little Pigs Organic Mousse Aux Cepes Trois Petite Cochons Three Little Pigs Organic Mousse Aux Cepes Trois Petite Cochons Three Little Pigs Organic Mousse Aux Cepes Trois Petite Cochons Three Little Pigs Organic Mousse Aux Cepes Trois Petite Cochons Three Little Pigs Organic Mousse Aux Cepes Trois Petite Cochons Three Little Pigs Organic Mousse Aux Cepes Trois Petite Cochons Three Little Pigs Organic Mousse Aux Cepes pork fat,  chicken liver,  milk,  eggs,  mushrooms,  shallots,  red wine,  cepes (wild mushrooms),  white wine, salt,  cornstarch,  white pepper,  garlic,  paprika,  nutmeg,  dextrose pork fat,  chicken liver,  milk,  eggs,  mushrooms,  shallots,  red wine,  cepes (wild mushrooms),  white wine, salt,  cornstarch,  white pepper,  garlic,  paprika,  nutmeg,  dextrose pork fat,  chicken liver,  milk,  eggs,  mushrooms,  shallots,  red wine,  cepes (wild mushrooms),  white wine, salt,  cornstarch,  white pepper,  garlic,  paprika,  nutmeg,  dextrose "
3874,deli meat,"Les Trois Petits Cochons Organic Pate de Campagne Les Trois Petits Cochons Organic Pate de Campagne Les Trois Petits Cochons Organic Pate de Campagne Les Trois Petits Cochons Organic Pate de Campagne Les Trois Petits Cochons Organic Pate de Campagne Les Trois Petits Cochons Organic Pate de Campagne Les Trois Petits Cochons Organic Pate de Campagne pork,  pork liver,  onions, salt,  spices,  garlic,  parsley pork,  pork liver,  onions, salt,  spices,  garlic,  parsley pork,  pork liver,  onions, salt,  spices,  garlic,  parsley "
3875,"hot dogs, bacon and sausage","Nathan's Franks, Beef, Skinless, Bun Lengh Nathan's Franks, Beef, Skinless, Bun Lengh Nathan's Franks, Beef, Skinless, Bun Lengh Nathan's Franks, Beef, Skinless, Bun Lengh Nathan's Franks, Beef, Skinless, Bun Lengh Nathan's Franks, Beef, Skinless, Bun Lengh Nathan's Franks, Beef, Skinless, Bun Lengh beef, water, contains 2% or less of salt, sorbitol, sodium lactate, natural flavorings, sodium phosphates, hydrolyzed corn protein, paprika, sodium diacetate, sodium erythorbate, sodium nitrite beef, water, contains 2% or less of salt, sorbitol, sodium lactate, natural flavorings, sodium phosphates, hydrolyzed corn protein, paprika, sodium diacetate, sodium erythorbate, sodium nitrite beef, water, contains 2% or less of salt, sorbitol, sodium lactate, natural flavorings, sodium phosphates, hydrolyzed corn protein, paprika, sodium diacetate, sodium erythorbate, sodium nitrite "
3876,"veal, game and specialty",Wegmans Organic Easy Carve SemiBoneless Lamb Leg Wegmans Organic Easy Carve SemiBoneless Lamb Leg Wegmans Organic Easy Carve SemiBoneless Lamb Leg Wegmans Organic Easy Carve SemiBoneless Lamb Leg Wegmans Organic Easy Carve SemiBoneless Lamb Leg Wegmans Organic Easy Carve SemiBoneless Lamb Leg Wegmans Organic Easy Carve SemiBoneless Lamb Leg    
3877,beef,"Wegmans Food You Feel Good About Seasoned Boneless Turkey Breast in Homestyle Gravy Wegmans Food You Feel Good About Seasoned Boneless Turkey Breast in Homestyle Gravy Wegmans Food You Feel Good About Seasoned Boneless Turkey Breast in Homestyle Gravy Wegmans Food You Feel Good About Seasoned Boneless Turkey Breast in Homestyle Gravy Wegmans Food You Feel Good About Seasoned Boneless Turkey Breast in Homestyle Gravy Wegmans Food You Feel Good About Seasoned Boneless Turkey Breast in Homestyle Gravy Wegmans Food You Feel Good About Seasoned Boneless Turkey Breast in Homestyle Gravy turkey, turkey gravy (turkey stock water, turkey stock, natural flavor, salt, yeast extract, sugar, wheat flour, corn starch, chicken fat, xanthan gum, soy lecithin, evaporated cane sugar, vegetable seasoning sea salt, onion powder, maltodextrin, dextrose, yeast extract, carrot, celery seed, spice, turmeric, sea salt, yeast extract yeast extract, canola oil, spices, nisin), soy mirin brine (soy sauce water, soybeans, wheat, salt,mirin wine glucose syrup, water, alcohol, rice, corn syrup, salt, vinegar), her turkey, turkey gravy (turkey stock water, turkey stock, natural flavor, salt, yeast extract, sugar, wheat flour, corn starch, chicken fat, xanthan gum, soy lecithin, evaporated cane sugar, vegetable seasoning sea salt, onion powder, maltodextrin, dextrose, yeast extract, carrot, celery seed, spice, turmeric, sea salt, yeast extract yeast extract, canola oil, spices, nisin), soy mirin brine (soy sauce water, soybeans, wheat, salt,mirin wine glucose syrup, water, alcohol, rice, corn syrup, salt, vinegar), her turkey, turkey gravy (turkey stock water, turkey stock, natural flavor, salt, yeast extract, sugar, wheat flour, corn starch, chicken fat, xanthan gum, soy lecithin, evaporated cane sugar, vegetable seasoning sea salt, onion powder, maltodextrin, dextrose, yeast extract, carrot, celery seed, spice, turmeric, sea salt, yeast extract yeast extract, canola oil, spices, nisin), soy mirin brine (soy sauce water, soybeans, wheat, salt,mirin wine glucose syrup, water, alcohol, rice, corn syrup, salt, vinegar), her "
3878,poultry,Wegmans Organic Chicken Breast Tenderloins Wegmans Organic Chicken Breast Tenderloins Wegmans Organic Chicken Breast Tenderloins Wegmans Organic Chicken Breast Tenderloins Wegmans Organic Chicken Breast Tenderloins Wegmans Organic Chicken Breast Tenderloins Wegmans Organic Chicken Breast Tenderloins chicken chicken chicken 
3879,poultry,Wegmans Organic Thin Sliced Chicken Breast Cutlets Wegmans Organic Thin Sliced Chicken Breast Cutlets Wegmans Organic Thin Sliced Chicken Breast Cutlets Wegmans Organic Thin Sliced Chicken Breast Cutlets Wegmans Organic Thin Sliced Chicken Breast Cutlets Wegmans Organic Thin Sliced Chicken Breast Cutlets Wegmans Organic Thin Sliced Chicken Breast Cutlets chicken chicken chicken 
3880,poultry,Wegmans Food You Feel Good About Perfect Portions Meal Boneless Skin on Chicken Breast Wegmans Food You Feel Good About Perfect Portions Meal Boneless Skin on Chicken Breast Wegmans Food You Feel Good About Perfect Portions Meal Boneless Skin on Chicken Breast Wegmans Food You Feel Good About Perfect Portions Meal Boneless Skin on Chicken Breast Wegmans Food You Feel Good About Perfect Portions Meal Boneless Skin on Chicken Breast Wegmans Food You Feel Good About Perfect Portions Meal Boneless Skin on Chicken Breast Wegmans Food You Feel Good About Perfect Portions Meal Boneless Skin on Chicken Breast    
3881,deli meat,"Wegmans Old Fashioned Ham Off the Bone Wegmans Old Fashioned Ham Off the Bone Wegmans Old Fashioned Ham Off the Bone Wegmans Old Fashioned Ham Off the Bone Wegmans Old Fashioned Ham Off the Bone Wegmans Old Fashioned Ham Off the Bone Wegmans Old Fashioned Ham Off the Bone ham (cured with water, salt, sugar, corn syrup, sodium phosphates, sodium erythorbate, sodium nitrite) ham (cured with water, salt, sugar, corn syrup, sodium phosphates, sodium erythorbate, sodium nitrite) ham (cured with water, salt, sugar, corn syrup, sodium phosphates, sodium erythorbate, sodium nitrite) "
3882,pork,Wegmans Food You Feel Good About BoneIn Pork Loin Chop Wegmans Food You Feel Good About BoneIn Pork Loin Chop Wegmans Food You Feel Good About BoneIn Pork Loin Chop Wegmans Food You Feel Good About BoneIn Pork Loin Chop Wegmans Food You Feel Good About BoneIn Pork Loin Chop Wegmans Food You Feel Good About BoneIn Pork Loin Chop Wegmans Food You Feel Good About BoneIn Pork Loin Chop pork pork pork 
3883,pork,Wegmans Food You Feel Good About Center Cut Boneless Pork Roast Wegmans Food You Feel Good About Center Cut Boneless Pork Roast Wegmans Food You Feel Good About Center Cut Boneless Pork Roast Wegmans Food You Feel Good About Center Cut Boneless Pork Roast Wegmans Food You Feel Good About Center Cut Boneless Pork Roast Wegmans Food You Feel Good About Center Cut Boneless Pork Roast Wegmans Food You Feel Good About Center Cut Boneless Pork Roast pork pork pork 
3884,beef,"Wegmans Food You Feel Good About Ready To Cook Black Garlic Half Chicken, BoneIn Wegmans Food You Feel Good About Ready To Cook Black Garlic Half Chicken, BoneIn Wegmans Food You Feel Good About Ready To Cook Black Garlic Half Chicken, BoneIn Wegmans Food You Feel Good About Ready To Cook Black Garlic Half Chicken, BoneIn Wegmans Food You Feel Good About Ready To Cook Black Garlic Half Chicken, BoneIn Wegmans Food You Feel Good About Ready To Cook Black Garlic Half Chicken, BoneIn Wegmans Food You Feel Good About Ready To Cook Black Garlic Half Chicken, BoneIn chicken, water, mushrooms, onions, 2% or less of each cultured sugar, veal stock (veal bones,water), garlic, salt, red onion, olive oil, enriched wheat flour (wheat flour, niacin, iron, thiamin mononitrate,riboflavin, folic acid), modified food starch, mirepoix stock (carrots, celery, onion stocks), red wine, roastedbeef including beef juices, tamarind extract, cultured dextrose, vinegar, bisulfate of soda, beef stock,veal fat, xanthan gum, tomato paste, soy lecithin, natural flavor, caramel color, celery s chicken, water, mushrooms, onions, 2% or less of each cultured sugar, veal stock (veal bones,water), garlic, salt, red onion, olive oil, enriched wheat flour (wheat flour, niacin, iron, thiamin mononitrate,riboflavin, folic acid), modified food starch, mirepoix stock (carrots, celery, onion stocks), red wine, roastedbeef including beef juices, tamarind extract, cultured dextrose, vinegar, bisulfate of soda, beef stock,veal fat, xanthan gum, tomato paste, soy lecithin, natural flavor, caramel color, celery s chicken, water, mushrooms, onions, 2% or less of each cultured sugar, veal stock (veal bones,water), garlic, salt, red onion, olive oil, enriched wheat flour (wheat flour, niacin, iron, thiamin mononitrate,riboflavin, folic acid), modified food starch, mirepoix stock (carrots, celery, onion stocks), red wine, roastedbeef including beef juices, tamarind extract, cultured dextrose, vinegar, bisulfate of soda, beef stock,veal fat, xanthan gum, tomato paste, soy lecithin, natural flavor, caramel color, celery s "
3885,beef,"Wegmans Food You Feel Good About Ready To Cook Sunday Sauce with Meatballs, Sausage Pork, Small Wegmans Food You Feel Good About Ready To Cook Sunday Sauce with Meatballs, Sausage Pork, Small Wegmans Food You Feel Good About Ready To Cook Sunday Sauce with Meatballs, Sausage Pork, Small Wegmans Food You Feel Good About Ready To Cook Sunday Sauce with Meatballs, Sausage Pork, Small Wegmans Food You Feel Good About Ready To Cook Sunday Sauce with Meatballs, Sausage Pork, Small Wegmans Food You Feel Good About Ready To Cook Sunday Sauce with Meatballs, Sausage Pork, Small Wegmans Food You Feel Good About Ready To Cook Sunday Sauce with Meatballs, Sausage Pork, Small sauce (water, tomatoes crushed tomatoes, diced tomatoes, citric acid, onion puree, extra virginolive oil, salt, roasted garlic garlic, soybean oil, basil, parsley), pork loin (with up to 2% added cultured sugar,vinegar), meatballs (pork, water, wheat flour, eggs whole eggs, citric acid, romano cheese pasteurized milk,cultures, salt, enzymes, water, sodium citrate, xanthan gum, beef, 2% or less of each salt, flavorings, brownsugar, dried beef stock, caramel color), italian sausage (pork, water, 2% or less of sauce (water, tomatoes crushed tomatoes, diced tomatoes, citric acid, onion puree, extra virginolive oil, salt, roasted garlic garlic, soybean oil, basil, parsley), pork loin (with up to 2% added cultured sugar,vinegar), meatballs (pork, water, wheat flour, eggs whole eggs, citric acid, romano cheese pasteurized milk,cultures, salt, enzymes, water, sodium citrate, xanthan gum, beef, 2% or less of each salt, flavorings, brownsugar, dried beef stock, caramel color), italian sausage (pork, water, 2% or less of sauce (water, tomatoes crushed tomatoes, diced tomatoes, citric acid, onion puree, extra virginolive oil, salt, roasted garlic garlic, soybean oil, basil, parsley), pork loin (with up to 2% added cultured sugar,vinegar), meatballs (pork, water, wheat flour, eggs whole eggs, citric acid, romano cheese pasteurized milk,cultures, salt, enzymes, water, sodium citrate, xanthan gum, beef, 2% or less of each salt, flavorings, brownsugar, dried beef stock, caramel color), italian sausage (pork, water, 2% or less of "
3886,beef,"Wegmans Food You Feel Good About Ready To Cook Sunday Sauce with Meatballs, Sausage Pork, Large Wegmans Food You Feel Good About Ready To Cook Sunday Sauce with Meatballs, Sausage Pork, Large Wegmans Food You Feel Good About Ready To Cook Sunday Sauce with Meatballs, Sausage Pork, Large Wegmans Food You Feel Good About Ready To Cook Sunday Sauce with Meatballs, Sausage Pork, Large Wegmans Food You Feel Good About Ready To Cook Sunday Sauce with Meatballs, Sausage Pork, Large Wegmans Food You Feel Good About Ready To Cook Sunday Sauce with Meatballs, Sausage Pork, Large Wegmans Food You Feel Good About Ready To Cook Sunday Sauce with Meatballs, Sausage Pork, Large sauce (water, tomatoes crushed tomatoes, diced tomatoes, citric acid, onion puree, extra virginolive oil, salt, roasted garlic garlic, soybean oil, basil, parsley), pork loin (with up to 2% added cultured sugar,vinegar), meatballs (pork, water, wheat flour, eggs whole eggs, citric acid, romano cheese pasteurized milk,cultures, salt, enzymes, water, sodium citrate, xanthan gum, beef, 2% or less of each salt, flavorings, brownsugar, dried beef stock, caramel color), italian sausage (pork, water, 2% or less of sauce (water, tomatoes crushed tomatoes, diced tomatoes, citric acid, onion puree, extra virginolive oil, salt, roasted garlic garlic, soybean oil, basil, parsley), pork loin (with up to 2% added cultured sugar,vinegar), meatballs (pork, water, wheat flour, eggs whole eggs, citric acid, romano cheese pasteurized milk,cultures, salt, enzymes, water, sodium citrate, xanthan gum, beef, 2% or less of each salt, flavorings, brownsugar, dried beef stock, caramel color), italian sausage (pork, water, 2% or less of sauce (water, tomatoes crushed tomatoes, diced tomatoes, citric acid, onion puree, extra virginolive oil, salt, roasted garlic garlic, soybean oil, basil, parsley), pork loin (with up to 2% added cultured sugar,vinegar), meatballs (pork, water, wheat flour, eggs whole eggs, citric acid, romano cheese pasteurized milk,cultures, salt, enzymes, water, sodium citrate, xanthan gum, beef, 2% or less of each salt, flavorings, brownsugar, dried beef stock, caramel color), italian sausage (pork, water, 2% or less of "
3887,"hot dogs, bacon and sausage","Applegate Organics Hot Dog, Uncured, Organic, Beef Applegate Organics Hot Dog, Uncured, Organic, Beef Applegate Organics Hot Dog, Uncured, Organic, Beef Applegate Organics Hot Dog, Uncured, Organic, Beef Applegate Organics Hot Dog, Uncured, Organic, Beef Applegate Organics Hot Dog, Uncured, Organic, Beef Applegate Organics Hot Dog, Uncured, Organic, Beef grass-fed beef (beef never administered antibiotics, added hormones or animal by-products, grass-fed beef), water, contains less than 2% of the following sea salt,  spices,  dehydrated garlic,  dehydrated onion,  paprika, celery powder grass-fed beef (beef never administered antibiotics, added hormones or animal by-products, grass-fed beef), water, contains less than 2% of the following sea salt,  spices,  dehydrated garlic,  dehydrated onion,  paprika, celery powder grass-fed beef (beef never administered antibiotics, added hormones or animal by-products, grass-fed beef), water, contains less than 2% of the following sea salt,  spices,  dehydrated garlic,  dehydrated onion,  paprika, celery powder "
3888,"veal, game and specialty","D'Artagnan Buffalo, Ground, Patties D'Artagnan Buffalo, Ground, Patties D'Artagnan Buffalo, Ground, Patties D'Artagnan Buffalo, Ground, Patties D'Artagnan Buffalo, Ground, Patties D'Artagnan Buffalo, Ground, Patties D'Artagnan Buffalo, Ground, Patties    "
