text,labels,productCode,productName,oldCategory,oldType,productCategory,WRONG,asdadsa
"199775789Walmart Sea Salt Large Cakes Master Case pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,199775789Walmart,Sea Salt Large Cakes Master Case,pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"199825121Walmart Great Value Chocolate Chip Dipped Chewy Granola Bars Pack, 11 oz, 20 Count pantry candy & snacks snacks, chips, salsas & dips",nutrition & granola bars,199825121Walmart,"Great Value Chocolate Chip Dipped Chewy Granola Bars Pack, 11 oz, 20 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,nutrition & granola bars
"199855134Walmart KitKat Big Kat Crisp Wafer Milk Chocolate Candy Bars, 9 Oz, 6 Count pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,199855134Walmart,"KitKat Big Kat Crisp Wafer Milk Chocolate Candy Bars, 9 Oz, 6 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"200327089Walmart Freshness Guaranteed Shortbread Cookies, 95 oz, 20 Count pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,200327089Walmart,"Freshness Guaranteed Shortbread Cookies, 95 oz, 20 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"200969700Walmart Milka Oreo Chocolate Candy Bar, 102 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,200969700Walmart,"Milka Oreo Chocolate Candy Bar, 102 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"20435162Walmart Planters Cashew Halves Pieces 8 oz Canister pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",20435162Walmart,Planters Cashew Halves Pieces 8 oz Canister,pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit"
"20435163Walmart Planter Roasted Pecans 725 oz Canister pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",20435163Walmart,Planter Roasted Pecans 725 oz Canister,pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit"
"20435318Walmart Snyder's of Hanover 100 Calorie Snaps, Mini Sticks Pretzels Variety Pack, 092 Oz, 22 Count pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",20435318Walmart,"Snyder's of Hanover 100 Calorie Snaps, Mini Sticks Pretzels Variety Pack, 092 Oz, 22 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit"
"20435328Walmart Snyder's of Hanover Jalapeo Pretzel Pieces, 12 Oz pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,20435328Walmart,"Snyder's of Hanover Jalapeo Pretzel Pieces, 12 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"20440494Walmart Snyder's of Hanover Old Fashioned Rods Canister Pretzels, 27 Oz pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,20440494Walmart,"Snyder's of Hanover Old Fashioned Rods Canister Pretzels, 27 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"20441600Walmart Ocean Spray Craisins GlutenFree The Original Dried Cranberries Value Pack, 24 Oz pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",20441600Walmart,"Ocean Spray Craisins GlutenFree The Original Dried Cranberries Value Pack, 24 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit"
"204640379Walmart Smartfood Hot Buffalo Flavored Popcorn, 7 oz Bag pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,204640379Walmart,"Smartfood Hot Buffalo Flavored Popcorn, 7 oz Bag",pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"20470594Walmart Nature Valley Granola Bar Protein Peanut Butter Dark Chocolate 5 Bars pantry candy & snacks snacks, chips, salsas & dips",nutrition & granola bars,20470594Walmart,Nature Valley Granola Bar Protein Peanut Butter Dark Chocolate 5 Bars,pantry,candy & snacks,"snacks, chips, salsas & dips",,nutrition & granola bars
"20553395Walmart Nature Valley Granola Bars Crunchy Oats Dark Choc Total 12 pantry candy & snacks snacks, chips, salsas & dips",nutrition & granola bars,20553395Walmart,Nature Valley Granola Bars Crunchy Oats Dark Choc Total 12,pantry,candy & snacks,"snacks, chips, salsas & dips",,nutrition & granola bars
"20553452Walmart Wibisco Shirley Biscuits, 37 oz pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,20553452Walmart,"Wibisco Shirley Biscuits, 37 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"20553453Walmart Wibisco Shirley Coconut Biscuits, 37 oz pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,20553453Walmart,"Wibisco Shirley Coconut Biscuits, 37 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"20554646Walmart Excelsior Fat Free Water Crackers, 1057 Oz pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,20554646Walmart,"Excelsior Fat Free Water Crackers, 1057 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"20554650Walmart Excelsior Genuine Jamaican Water Crackers Cinnamon, 1185 OZ pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,20554650Walmart,"Excelsior Genuine Jamaican Water Crackers Cinnamon, 1185 OZ",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"20574614Walmart Dentyne Ice SugarFree Peppermint Flavor Gum, 16 Pieces, 3 Count pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,20574614Walmart,"Dentyne Ice SugarFree Peppermint Flavor Gum, 16 Pieces, 3 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"20574615Walmart Dentyne Fire SugarFree Spicy Cinnamon Flavor Gum 33% More, 16 Pieces, 3 Count pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,20574615Walmart,"Dentyne Fire SugarFree Spicy Cinnamon Flavor Gum 33% More, 16 Pieces, 3 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"20574617Walmart Trident White SugarFree Peppermint Flavor Gum, 16 Pieces, 3 Count pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,20574617Walmart,"Trident White SugarFree Peppermint Flavor Gum, 16 Pieces, 3 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"20595999Walmart Old London Classic Melba Toast, 5 Oz pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,20595999Walmart,"Old London Classic Melba Toast, 5 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"20606765Walmart Little Debbie Family Pack Chocolate Chip Mini Muffins, 844 oz pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,20606765Walmart,"Little Debbie Family Pack Chocolate Chip Mini Muffins, 844 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"20612062Walmart Freshness Guaranteed Caramel Sea Salt Cake, 24 oz pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,20612062Walmart,"Freshness Guaranteed Caramel Sea Salt Cake, 24 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"20659491Walmart Entenmann's Little Bites Snickerdoodle Mini Muffins, 5 Pouches pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,20659491Walmart,"Entenmann's Little Bites Snickerdoodle Mini Muffins, 5 Pouches",pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"20670285Walmart Great Value SunDried Raisins, 1 Oz, 6 Count pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",20670285Walmart,"Great Value SunDried Raisins, 1 Oz, 6 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit"
"20702712Walmart Nestle 100 Grand Candy Bar Fun Size, 0.75 Oz., 6 Count pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,20702712Walmart,"Nestle 100 Grand Candy Bar Fun Size, 0.75 Oz., 6 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"20702714Walmart Nestle Butterfinger Peanut Butter Candy Bars, 065 Oz, 6 Count pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,20702714Walmart,"Nestle Butterfinger Peanut Butter Candy Bars, 065 Oz, 6 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"20746449Walmart Ghirardelli Intense Hazelnut Heaven Dark Chocolate, 35 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,20746449Walmart,"Ghirardelli Intense Hazelnut Heaven Dark Chocolate, 35 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"207904590Walmart Protein One 90 Calorie Peanut Butter Chocolate 10 ct, 96 oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,207904590Walmart,"Protein One 90 Calorie Peanut Butter Chocolate 10 ct, 96 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"20850576Walmart Pace Restaurant Style Original Salsa pantry candy & snacks snacks, chips, salsas & dips","salsas, dips & spreads",20850576Walmart,Pace Restaurant Style Original Salsa,pantry,candy & snacks,"snacks, chips, salsas & dips",,"salsas, dips & spreads"
"20864437Walmart Great Value Mild Peach Pineapple Chipotle Salsa, 24 oz pantry candy & snacks snacks, chips, salsas & dips","salsas, dips & spreads",20864437Walmart,"Great Value Mild Peach Pineapple Chipotle Salsa, 24 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,"salsas, dips & spreads"
"20864439Walmart Great Value Mild Black Bean Corn Salsa, 24 oz pantry candy & snacks snacks, chips, salsas & dips","salsas, dips & spreads",20864439Walmart,"Great Value Mild Black Bean Corn Salsa, 24 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,"salsas, dips & spreads"
"20894363Walmart Nabisco Chips Ahoy Chewy Fudge Filled Cookies, 10 Oz pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,20894363Walmart,"Nabisco Chips Ahoy Chewy Fudge Filled Cookies, 10 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers 
"20896141Walmart Mac's Original Fried Pork Skins, 5 Oz pantry candy & snacks snacks, chips, salsas & dips",chips,20896141Walmart,"Mac's Original Fried Pork Skins, 5 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,chips
"20896168Walmart Great Value SunDried Raisins, 20 oz pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",20896168Walmart,"Great Value SunDried Raisins, 20 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit"
"20897586Walmart Munchies Peanuts, Salted, 163 Oz pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",20897586Walmart,"Munchies Peanuts, Salted, 163 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit"
"20897690Walmart Nabisco Reduced Fat 100% Whole Grain Wheat Thins Snacks, 85 Oz pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,20897690Walmart,"Nabisco Reduced Fat 100% Whole Grain Wheat Thins Snacks, 85 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers 
"20897692Walmart Nabisco Ranch Wheat Thins Snacks, 9 Oz pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,20897692Walmart,"Nabisco Ranch Wheat Thins Snacks, 9 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers 
"20897696Walmart Nabisco Flavor Originals Better Cheddars Baked Snack Crackers, 65 Oz pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,20897696Walmart,"Nabisco Flavor Originals Better Cheddars Baked Snack Crackers, 65 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers 
"20918393Walmart Orbit, Sugar Free Sweet Mints Chewing Gum, Single Pk pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,20918393Walmart,"Orbit, Sugar Free Sweet Mints Chewing Gum, Single Pk",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"20918396Walmart Orbit, Sugar Free Wintermint Chewing Gum, 14 Ct pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,20918396Walmart,"Orbit, Sugar Free Wintermint Chewing Gum, 14 Ct",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"20918397Walmart 5 Gum, Sugar Free Peppermint Cobalt Chewing 15 Pcs pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,20918397Walmart,"5 Gum, Sugar Free Peppermint Cobalt Chewing 15 Pcs",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"20918398Walmart 5 Gum, Sugar Free Rain Chewing 15 Ct pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,20918398Walmart,"5 Gum, Sugar Free Rain Chewing 15 Ct",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"20918399Walmart Wrigley's Spearmint, Chewing Gum, 15 Ct pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,20918399Walmart,"Wrigley's Spearmint, Chewing Gum, 15 Ct",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"20918400Walmart Wrigley's Doublemint, Chewing Gum, Single Pk pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,20918400Walmart,"Wrigley's Doublemint, Chewing Gum, Single Pk",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"20918401Walmart Juicy Fruit, Original Chewing Gum, 15pieces pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,20918401Walmart,"Juicy Fruit, Original Chewing Gum, 15pieces",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"20918402Walmart Extra, Sugar Free Sweet Watermelon Chewing Gum, Single Pk pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,20918402Walmart,"Extra, Sugar Free Sweet Watermelon Chewing Gum, Single Pk",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"20918404Walmart Extra, Sugar Free Peppermint Chewing Gum, Single Pk pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,20918404Walmart,"Extra, Sugar Free Peppermint Chewing Gum, Single Pk",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"20918405Walmart Extra, Sugar Free Spearmint Chewing Gum, Single Pk pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,20918405Walmart,"Extra, Sugar Free Spearmint Chewing Gum, Single Pk",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"20918419Walmart Grandma's Chocolate Chip Cookies 2875 oz Bag pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,20918419Walmart,Grandma's Chocolate Chip Cookies 2875 oz Bag,pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"20918529Walmart Swedish Fish FatFree Original Soft Chewy Candies, 8 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,20918529Walmart,"Swedish Fish FatFree Original Soft Chewy Candies, 8 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"20918530Walmart Sour Patch Watermelon Soft Chewy Candies, 35 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,20918530Walmart,"Sour Patch Watermelon Soft Chewy Candies, 35 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"20918545Walmart Mission Restaurant Tortilla Strip, 13 Oz pantry candy & snacks snacks, chips, salsas & dips",chips,20918545Walmart,"Mission Restaurant Tortilla Strip, 13 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,chips
"20925275Walmart SunMaid California SunDried Raisins, 12 Oz pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",20925275Walmart,"SunMaid California SunDried Raisins, 12 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit"
"20925296Walmart Great Value SunDried Raisins, 12 oz pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",20925296Walmart,"Great Value SunDried Raisins, 12 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit"
"209925896Walmart Jack Link's Tender Bites Teriyaki Beef Steak Value Size, 10 Oz pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,209925896Walmart,"Jack Link's Tender Bites Teriyaki Beef Steak Value Size, 10 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"21020403Walmart Mike and Ike FatFree Original Fruits Chewy Fruit Flavored Candies, 36 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,21020403Walmart,"Mike and Ike FatFree Original Fruits Chewy Fruit Flavored Candies, 36 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"21082566Walmart Nabisco Nilla Mini Wafers, 1 Oz, 12 Count pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,21082566Walmart,"Nabisco Nilla Mini Wafers, 1 Oz, 12 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"21096127Walmart Pop Secret Butter Microwave Popcorn, 35 Oz, 3 Count pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,21096127Walmart,"Pop Secret Butter Microwave Popcorn, 35 Oz, 3 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"21098636Walmart Bridgford Sweet Baby Ray's Original Beef Jerky Jumbo Bag, 62 Oz pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,21098636Walmart,"Bridgford Sweet Baby Ray's Original Beef Jerky Jumbo Bag, 62 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"21118539Walmart Wonka Chewy Spree Candy, 12 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,21118539Walmart,"Wonka Chewy Spree Candy, 12 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"21119186Walmart Lindt Lindor White Chocolate Pieces, 35 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,21119186Walmart,"Lindt Lindor White Chocolate Pieces, 35 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"21119287Walmart Iberia Maria Cookies, 7 oz pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,21119287Walmart,"Iberia Maria Cookies, 7 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"21125845Walmart Fruit by the Foot Berry TieDye Rolls, 075 Oz, 6 Count pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,21125845Walmart,"Fruit by the Foot Berry TieDye Rolls, 075 Oz, 6 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"21125861Walmart Nature Valley Granola Bars, Crunchy, Pecan Crunch, 6 Pouches 15 oz, 2Bars Per Pouch pantry candy & snacks snacks, chips, salsas & dips",nutrition & granola bars,21125861Walmart,"Nature Valley Granola Bars, Crunchy, Pecan Crunch, 6 Pouches 15 oz, 2Bars Per Pouch",pantry,candy & snacks,"snacks, chips, salsas & dips",,nutrition & granola bars
"21128236Walmart Trident White SugarFree Peppermint Flavor Gum, 180 Pieces pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,21128236Walmart,"Trident White SugarFree Peppermint Flavor Gum, 180 Pieces",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"21130421Walmart FritoLay Original Sunflower Seeds 1875 oz Bag pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",21130421Walmart,FritoLay Original Sunflower Seeds 1875 oz Bag,pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit"
"211330549Walmart Trident SugarFree Spearmint Flavor Gum, 14 Pieces, 3 Count pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,211330549Walmart,"Trident SugarFree Spearmint Flavor Gum, 14 Pieces, 3 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"21143188Walmart MM's Halloween Chocolate Candy Variety Pack, 327 Oz, 18 Count pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,21143188Walmart,"MM's Halloween Chocolate Candy Variety Pack, 327 Oz, 18 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"21268920Walmart Lindt Excellence A Touch of Sea Salt Chocolate Bar, 35 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,21268920Walmart,"Lindt Excellence A Touch of Sea Salt Chocolate Bar, 35 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"21268921Walmart Lindt 90% Cocoa Supreme Dark Chocolate, 35 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,21268921Walmart,"Lindt 90% Cocoa Supreme Dark Chocolate, 35 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"21269510Walmart KIND Bars, Cranberry Almond Antioxidants , 4 Gluten Free pantry candy & snacks snacks, chips, salsas & dips",nutrition & granola bars,21269510Walmart,"KIND Bars, Cranberry Almond Antioxidants , 4 Gluten Free",pantry,candy & snacks,"snacks, chips, salsas & dips",,nutrition & granola bars
"21269512Walmart KIND Bars, Peanut Butter Dark Chocolate 8g Protein, 4 Gluten Free pantry candy & snacks snacks, chips, salsas & dips",nutrition & granola bars,21269512Walmart,"KIND Bars, Peanut Butter Dark Chocolate 8g Protein, 4 Gluten Free",pantry,candy & snacks,"snacks, chips, salsas & dips",,nutrition & granola bars
"21283598Walmart Extra SugarFree Smooth Mint Flavor Gum, 15 Pieces, 3 Count pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,21283598Walmart,"Extra SugarFree Smooth Mint Flavor Gum, 15 Pieces, 3 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"21288337Walmart Hershey's Snack Size Milk Chocolate Candy, 198 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,21288337Walmart,"Hershey's Snack Size Milk Chocolate Candy, 198 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"21296147Walmart Slim Jim Original Smoked Snack Stick, 028 Oz, 14 Count pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,21296147Walmart,"Slim Jim Original Smoked Snack Stick, 028 Oz, 14 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"21312081Walmart Crunch 'n Munch Buttery Toffee Popcorn with Peanuts, 6 Oz pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,21312081Walmart,"Crunch 'n Munch Buttery Toffee Popcorn with Peanuts, 6 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"213905049Walmart SkinnyPop Popcorn Cakes, White Cheddar 12 ct, 47 Oz pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,213905049Walmart,"SkinnyPop Popcorn Cakes, White Cheddar 12 ct, 47 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"214636036Walmart Chips Ahoy Original Chewy Cookies Party Size, 253 Oz pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,214636036Walmart,"Chips Ahoy Original Chewy Cookies Party Size, 253 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"21476106Walmart Larabar Gluten Free Bar, Apple Pie, 16 oz Bars 5 Count pantry candy & snacks snacks, chips, salsas & dips",nutrition & granola bars,21476106Walmart,"Larabar Gluten Free Bar, Apple Pie, 16 oz Bars 5 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,nutrition & granola bars
"21501659Walmart Tostitos Nacho Cheese Dip Medium, 3625 oz Cup pantry candy & snacks snacks, chips, salsas & dips","salsas, dips & spreads",21501659Walmart,"Tostitos Nacho Cheese Dip Medium, 3625 oz Cup",pantry,candy & snacks,"snacks, chips, salsas & dips",,"salsas, dips & spreads"
"21501677Walmart Great Value Caramel Coconut Fudge Cookies, 85 Oz pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,21501677Walmart,"Great Value Caramel Coconut Fudge Cookies, 85 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"21554158Walmart Take 5 Halloween Snack Size layer Candy Bars, 1125 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,21554158Walmart,"Take 5 Halloween Snack Size layer Candy Bars, 1125 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"21559272Walmart PikNik Original Shoestring Potatoes pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,21559272Walmart,PikNik Original Shoestring Potatoes,pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"21578323Walmart Risen Caramel Confection Covered in Rich European Chocolate, 30 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,21578323Walmart,"Risen Caramel Confection Covered in Rich European Chocolate, 30 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"21623797Walmart Altoids SugarFree Small Peppermint Flavor Mints, 037 Oz, 3 Count pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,21623797Walmart,"Altoids SugarFree Small Peppermint Flavor Mints, 037 Oz, 3 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"21636843Instacart Lily's Sweets Dark Chocolate Chips pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,21636843Instacart,Lily's Sweets Dark Chocolate Chips,pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"21646374Walmart MM'S Fun Size Peanut Chocolate Candy, 374 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,21646374Walmart,"MM'S Fun Size Peanut Chocolate Candy, 374 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"21651828Walmart Twix Caramel Milk Chocolate, 1074 Oz, 6 Count pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,21651828Walmart,"Twix Caramel Milk Chocolate, 1074 Oz, 6 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"21651831Walmart Dove Sharing Size Dark Chocolate Candy Bars, 33 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,21651831Walmart,"Dove Sharing Size Dark Chocolate Candy Bars, 33 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"21651834Walmart Snickers Fun Size Chocolate Candy Bars, 698 Oz, 12 Count pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,21651834Walmart,"Snickers Fun Size Chocolate Candy Bars, 698 Oz, 12 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"21651835Walmart Milky Way Fun Size Milk Chocolate Bars, 689 Oz, 12 Count pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,21651835Walmart,"Milky Way Fun Size Milk Chocolate Bars, 689 Oz, 12 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"21651843Walmart Milky Way Fun Size Simply Carmel Candy Bars, 442 Oz, 6 Count pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,21651843Walmart,"Milky Way Fun Size Simply Carmel Candy Bars, 442 Oz, 6 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
